2.572747931723099383e-12 7.237478582619514267e-01
-9.903864715319440738e-11 1.064403938645649417e+00
-4.614365524092530865e-11 1.116136341996733394e+00
-3.893649011263065040e-11 1.133685115086857431e+00
-5.854906282854601196e-11 1.141716376181514558e+00
