2.802802802802802917e-01 6.356390196485680818e-05 1.106497777760810251e-04 -1.597813103088511588e-04 2.037474582411376615e-04 -2.451256362244313286e-04 2.758220637881128698e-04 -2.763071511400559243e-04
2.902902902902902982e-01 6.835944188135476321e-05 1.188884612874003985e-04 -1.715338536981379238e-04 2.185779229389834221e-04 -2.628105423642364616e-04 2.955722864700661696e-04 -2.959749296797741457e-04
3.003003003003003046e-01 7.347789372995193078e-05 1.276714827146149616e-04 -1.840491705444803790e-04 2.343561254657665371e-04 -2.816106845660796133e-04 3.165538586398081427e-04 -3.168578386625943194e-04
3.103103103103103111e-01 7.894053785527664667e-05 1.370340204510105033e-04 -1.973756550627339961e-04 2.511412362540504212e-04 -3.015947348529833408e-04 3.388417047412338933e-04 -3.390291168016659642e-04
3.203203203203203175e-01 8.476985974613042267e-05 1.470131853716318731e-04 -2.115642827799754839e-04 2.689954999504943155e-04 -3.228348516552100923e-04 3.625144766970671609e-04 -3.625655870195032874e-04
3.303303303303303240e-01 9.098961515904538573e-05 1.576481217143364236e-04 -2.266687407839653573e-04 2.879843858276863954e-04 -3.454068457547098975e-04 3.876547270320449446e-04 -3.875478195828883400e-04
3.403403403403403304e-01 9.762489780970212444e-05 1.689801116149379121e-04 -2.427455622908674532e-04 3.081767427470919786e-04 -3.693903508325659460e-04 4.143490863879915951e-04 -4.140602990646121621e-04
3.503503503503503369e-01 1.047022097048275468e-04 1.810526834193070813e-04 -2.598542656639730888e-04 3.296449588094123220e-04 -3.948689987199264085e-04 4.426884455060283905e-04 -4.421915951832174172e-04
3.603603603603603434e-01 1.122495342544723427e-04 1.939117238940753598e-04 -2.780574979597801380e-04 3.524651257530983040e-04 -4.219305993921504362e-04 4.727681417167048697e-04 -4.720345375235220856e-04
3.703703703703703498e-01 1.202964121760000110e-04 2.076055944121213328e-04 -2.974211831453749209e-04 3.767172081853059000e-04 -4.506673257859329261e-04 5.046881499476386056e-04 -5.036863941367626576e-04
3.803803803803803563e-01 1.288740203427216340e-04 2.221852512332902357e-04 -3.180146750435516368e-04 4.024852177174170179e-04 -4.811759034471573362e-04 5.385532782612281787e-04 -5.372490540014782621e-04
3.903903903903903627e-01 1.380152536362725063e-04 2.377043699848801486e-04 -3.399109151039659280e-04 4.298573920661487129e-04 -5.135578050665930237e-04 5.744733679200758484e-04 -5.728292133095431657e-04
4.004004004004003692e-01 1.477548098733090899e-04 2.542194744138594610e-04 -3.631865950776173792e-04 4.589263791474790005e-04 -5.479194498780416223e-04 6.125634979386705443e-04 -6.105385655205095323e-04
4.104104104104104311e-01 1.581292779154566154e-04 2.717900695237987713e-04 -3.879223246605602803e-04 4.897894262381909244e-04 -5.843724079495212723e-04 6.529441940895695318e-04 -6.504939951141648245e-04
4.204204204204204376e-01 1.691772290249271256e-04 2.904787791638525712e-04 -4.142028041777443231e-04 5.225485741638224556e-04 -6.230336093043407561e-04 6.957416422768882957e-04 -6.928177749423083259e-04
4.304304304304304440e-01 1.809393115431342234e-04 3.103514881308363669e-04 -4.421170023198304805e-04 5.573108565728566869e-04 -6.640255578592032214e-04 7.410879062217811840e-04 -7.376377670845009251e-04
4.404404404404404505e-01 1.934583489553177429e-04 3.314774888937422736e-04 -4.717583390104672326e-04 5.941885042439670533e-04 -7.074765501178520563e-04 7.891211493254406259e-04 -7.850876270469913298e-04
4.504504504504504570e-01 2.067794414603826608e-04 3.539296329776952209e-04 -5.032248734261491468e-04 6.332991544594131781e-04 -7.535208985201265024e-04 8.399858605972453920e-04 -8.353070111837787061e-04
4.604604604604604634e-01 2.209500710469691201e-04 3.777844870718227483e-04 -5.366194971583431459e-04 6.747660653425844625e-04 -8.022991593803610383e-04 8.938330844991632194e-04 -8.884417871306517960e-04
4.704704704704704699e-01 2.360202101894808447e-04 4.031224938925723547e-04 -5.720501325221704833e-04 7.187183351284839091e-04 -8.539583652641404791e-04 9.508206545247556906e-04 -9.446442470791155399e-04
4.804804804804804763e-01 2.520424342033716187e-04 4.300281378852712855e-04 -6.096299360355325993e-04 7.652911263045605351e-04 -9.086522616924650343e-04 1.011113430335179499e-03 -1.004073323656017210e-03
4.904904904904904828e-01 2.690720373209589604e-04 4.585901157328049435e-04 -6.494775070124862238e-04 8.146258945135538597e-04 -9.665415479826042948e-04 1.074883538189930991e-03 -1.066894808153639801e-03
5.005005005005005447e-01 2.871671525360022857e-04 4.889015117476794162e-04 -6.917171012302724331e-04 8.668706221066834958e-04 -1.027794122077460830e-03 1.142310614482884828e-03 -1.133281570852018739e-03
5.105105105105105512e-01 3.063888752830549057e-04 5.210599781353023952e-04 -7.364788496286171814e-04 9.221800562170842479e-04 -1.092585329111079402e-03 1.213582052060615309e-03 -1.203413783133222732e-03
5.205205205205205576e-01 3.268013909724638670e-04 5.551679201434559690e-04 -7.838989819665446394e-04 9.807159512057121286e-04 -1.161098213512099008e-03 1.288893249043958789e-03 -1.277479141039485197e-03
5.305305305305305641e-01 3.484721064149931980e-04 5.913326860690653513e-04 -8.341200553385369650e-04 1.042647315281400875e-03 -1.233523774352866375e-03 1.368447859822877243e-03 -1.355673089959123431e-03
5.405405405405405705e-01 3.714717851774615226e-04 6.296667621070095242e-04 -8.872911874416418649e-04 1.108150661128196046e-03 -1.310061223688133072e-03 1.452458047846922826e-03 -1.438199050021940180e-03
5.505505505505505770e-01 3.958746868972473588e-04 6.702879720101261301e-04 -9.435682944856686955e-04 1.177410260295591116e-03 -1.390918247542313139e-03 1.541144739857040150e-03 -1.525268641828985989e-03
5.605605605605605835e-01 4.217587105491930476e-04 7.133196815148594308e-04 -1.003114333568760116e-03 1.250618401090952550e-03 -1.476311269204335372e-03 1.634737881102024280e-03 -1.617101912033566203e-03
5.705705705705705899e-01 4.492055417107200565e-04 7.588910074436916410e-04 -1.066099549386453904e-03 1.327975649740174542e-03 -1.566465714471075360e-03 1.733476691104733191e-03 -1.713927558345120644e-03
5.805805805805805964e-01 4.783008037947639548e-04 8.071370314550942605e-04 -1.132701725063398274e-03 1.409691114491126458e-03 -1.661616278429446690e-03 1.837609919500409871e-03 -1.815983153426226114e-03
5.905905905905906028e-01 5.091342132230828070e-04 8.581990183019964479e-04 -1.203106436909588597e-03 1.495982712329025277e-03 -1.762007193324825229e-03 1.947396101411592558e-03 -1.923515367166825580e-03
6.006006006006006093e-01 5.417997385856795217e-04 9.122246385093433791e-04 -1.277507312845826927e-03 1.587077437953223489e-03 -1.867892497076577285e-03 2.063103811826995111e-03 -2.036780186767734278e-03
6.106106106106106157e-01 5.763957637136486907e-04 9.693681953349425227e-04 -1.356106294258177655e-03 1.683211634628171624e-03 -1.979536301909378196e-03 2.185011918384915149e-03 -2.156043134018658866e-03
6.206206206206206222e-01 6.130252546318873050e-04 1.029790855878284523e-03 -1.439113901000623613e-03 1.784631266513409063e-03 -2.097213062593600123e-03 2.313409831946696641e-03 -2.281579479170571002e-03
6.306306306306306286e-01 6.517959303455658207e-04 1.093660886172166018e-03 -1.526749499219534189e-03 1.891592191993593216e-03 -2.221207843703035169e-03 2.448597754294948390e-03 -2.413674450705816186e-03
6.406406406406406351e-01 6.928204374290757332e-04 1.161153890068697620e-03 -1.619241571683174537e-03 2.004360437560612045e-03 -2.351816585306064095e-03 2.590886922280506016e-03 -2.552623440332228971e-03
6.506506506506506415e-01 7.362165282939776151e-04 1.232453051709738378e-03 -1.716827990238815839e-03 2.123212471710977326e-03 -2.489346366444074223e-03 2.740599847672412978e-03 -2.698732202478447764e-03
6.606606606606606480e-01 7.821072431051604443e-04 1.307749381377699147e-03 -1.819756290009124419e-03 2.248435478350469929e-03 -2.634115665714746590e-03 2.898070551962519080e-03 -2.852317047499975788e-03
6.706706706706706544e-01 8.306210952152120455e-04 1.387241964453366557e-03 -1.928283944911696451e-03 2.380327629085417229e-03 -2.786454618257832357e-03 3.063644795302412384e-03 -3.013705027819979596e-03
6.806806806806806609e-01 8.818922600226865478e-04 1.471138213240919587e-03 -2.042678644050530817e-03 2.519198353838952766e-03 -2.946705268398137033e-03 3.237680298748197346e-03 -3.183234116164825218e-03
6.906906906906906674e-01 9.360607671133804736e-04 1.559654121347942273e-03 -2.163218568498899604e-03 2.665368609113088517e-03 -3.115221817154303040e-03 3.420546958931633321e-03 -3.361253375036551538e-03
7.007007007007006738e-01 9.932726955797002970e-04 1.653014520306645601e-03 -2.290192667940040006e-03 2.819171143226908722e-03 -3.292370863790078719e-03 3.612627054255168266e-03 -3.548123116523698491e-03
7.107107107107106803e-01 1.053680372325464061e-03 1.751453338105668067e-03 -2.423900936656362380e-03 2.980950757816098941e-03 -3.478531640560832226e-03 3.814315441637065006e-03 -3.744215051514307099e-03
7.207207207207206867e-01 1.117442573216895566e-03 1.855213859259985084e-03 -2.564654688285350134e-03 3.151064564850032061e-03 -3.674096239754971911e-03 4.026019742857637855e-03 -3.949912427377401565e-03
7.307307307307306932e-01 1.184724726886155714e-03 1.964548986040915574e-03 -2.712776828711635415e-03 3.329882238374102729e-03 -3.879469832084586102e-03 4.248160519456634782e-03 -4.165610153089157816e-03
7.407407407407406996e-01 1.255699120957730688e-03 2.079721500415862914e-03 -2.868602126473209987e-03 3.517786260146105789e-03 -4.095070875481902385e-03 4.481171435138794727e-03 -4.391714910798955041e-03
7.507507507507507061e-01 1.330545110527434245e-03 2.201004326286624350e-03 -3.032477480002889001e-03 3.715172158328618104e-03 -4.321331313260338980e-03 4.725499404592112609e-03 -4.628645252780819522e-03
7.607607607607607125e-01 1.409449328622886617e-03 2.328680791546714531e-03 -3.204762180997522414e-03 3.922448738331368520e-03 -4.558696760656004432e-03 4.981604727609771632e-03 -4.876831682712157515e-03
7.707707707707707190e-01 1.492605898398417655e-03 2.463044889448861522e-03 -3.385828173176901653e-03 4.140038304876231430e-03 -4.807626678607181472e-03 5.249961207353735781e-03 -5.136716720146603313e-03
7.807807807807807254e-01 1.580216646779620919e-03 2.604401538771707481e-03 -3.576060305652408160e-03 4.368376874326119520e-03 -5.068594533712041626e-03 5.531056251565124107e-03 -5.408754947066270018e-03
7.907907907907907319e-01 1.672491319305082500e-03 2.753066842214909118e-03 -3.775856580103839275e-03 4.607914376266616235e-03 -5.342087943197656834e-03 5.825390955522705833e-03 -5.693413035364072380e-03
8.008008008008007383e-01 1.769647795791845892e-03 2.909368342428346379e-03 -3.985628390908481540e-03 4.859114843313097620e-03 -5.628608803732902503e-03 6.133480165496602715e-03 -5.991169754079038977e-03
8.108108108108108558e-01 1.871912306541935380e-03 3.073645275114669177e-03 -4.205800757374292612e-03 5.122456588102123481e-03 -5.928673402876446369e-03 6.455852521441271877e-03 -6.302515955192473582e-03
8.208208208208208623e-01 1.979519648714878153e-03 3.246248818497480485e-03 -4.436812547129257746e-03 5.398432366326597412e-03 -6.242812511939378403e-03 6.793050477625297949e-03 -6.627954536772643832e-03
8.308308308308308687e-01 2.092713402497176599e-03 3.427542338522763642e-03 -4.679116689757300412e-03 5.687549524718716470e-03 -6.571571458987781819e-03 7.145630299886699711e-03 -6.968000382242224219e-03
8.408408408408408752e-01 2.211746146668221516e-03 3.617901629079594596e-03 -4.933180379700039322e-03 5.990330132807716521e-03 -6.915510180683061107e-03 7.514162038187781507e-03 -7.323180274546660026e-03
8.508508508508508816e-01 2.336879673182002369e-03 3.817715146518671065e-03 -5.199485267421303201e-03 6.307311097271518438e-03 -7.275203251697442454e-03 7.899229473112433578e-03 -7.694032783951781050e-03
8.608608608608608881e-01 2.468385200274997564e-03 4.027384237714619862e-03 -5.478527637795775791e-03 6.639044257657414697e-03 -7.651239890316507801e-03 8.301430034946833889e-03 -8.081108128231711749e-03
8.708708708708708945e-01 2.606543583684049238e-03 4.247323360863105787e-03 -5.770818574654576136e-03 6.986096462247126659e-03 -8.044223938919405417e-03 8.721374693979804665e-03 -8.484968003994095703e-03
8.808808808808809010e-01 2.751645525491010560e-03 4.477960298242956820e-03 -6.076884110416632713e-03 7.349049622795050633e-03 -8.454773817945531247e-03 9.159687820619401982e-03 -8.906185387886685068e-03
8.908908908908909074e-01 2.903991780077373654e-03 4.719736360054904711e-03 -6.397265359667470355e-03 7.728500746846360923e-03 -8.883522451989117608e-03 9.617007013958723399e-03 -9.345344306418951197e-03
9.009009009009009139e-01 3.063893356682048739e-03 4.973106578482608744e-03 -6.732518635525115876e-03 8.125061946341901806e-03 -9.331117166594368392e-03 1.009398289738713296e-02 -9.803039573156483583e-03
9.109109109109109204e-01 3.231671718037051888e-03 5.238539891126293806e-03 -7.083215547679135894e-03 8.539360421198273488e-03 -9.798219554400451267e-03 1.059127887988538415e-02 -1.027987649207990142e-02
9.209209209209209268e-01 3.407658974477819225e-03 5.516519312812064556e-03 -7.449943080861996456e-03 8.972038416514603945e-03 -1.028550530918790999e-02 1.110957088160563488e-02 -1.077647052583839866e-02
9.309309309309309333e-01 3.592198073001315502e-03 5.807542094889385151e-03 -7.833303652569361189e-03 9.423753152052643037e-03 -1.079366402647103512e-02 1.164954702238260760e-02 -1.129344692773966326e-02
9.409409409409409397e-01 3.785642980621711524e-03 6.112119871053659816e-03 -8.233915148783113938e-03 9.895176722664954239e-03 -1.132339896919084404e-02 1.221190727182601236e-02 -1.183144033629498354e-02
9.509509509509509462e-01 3.988358861429052230e-03 6.430778788677229268e-03 -8.652410936466414099e-03 1.038699596827462844e-02 -1.187542679715095258e-02 1.279736305965914998e-02 -1.239109433113985692e-02
9.609609609609609526e-01 4.200722246712070528e-03 6.764059624662170297e-03 -9.089439851565645628e-03 1.089991231209224039e-02 -1.245047725880945449e-02 1.340663684500493710e-02 -1.297306094925539631e-02
9.709709709709709591e-01 4.423121197463322080e-03 7.112517884773452911e-03 -9.545666161249143772e-03 1.143464156565722652e-02 -1.304929284405601485e-02 1.404046164333146683e-02 -1.357800016038120811e-02
9.809809809809809655e-01 4.655955458608440969e-03 7.476723885413943775e-03 -1.002176949911809042e-02 1.199191369939990245e-02 -1.367262839663259573e-02 1.469958050983807656e-02 -1.420657930061061149e-02
9.909909909909909720e-01 4.899636604257456320e-03 7.857262816778225190e-03 -1.051844477207861811e-02 1.257247257734869263e-02 -1.432125068488910614e-02 1.538474597806331612e-02 -1.485947246315598783e-02
1.001001001001001089e+00 5.154588173278499934e-03 8.254734786330214166e-03 -1.103640203763560888e-02 1.317707565466736189e-02 -1.499593792958275711e-02 1.609671945257317230e-02 -1.553735984538296214e-02
1.011011011011011096e+00 5.421245794468814404e-03 8.669754841496693509e-03 -1.157636635028259919e-02 1.380649363670176030e-02 -1.569747928748422422e-02 1.683627055461642263e-02 -1.624092705121094743e-02
1.021021021021021102e+00 5.700057300558673129e-03 9.102952970492749624e-03 -1.213907757572819414e-02 1.446151009825907136e-02 -1.642667428956515185e-02 1.760417641971757929e-02 -1.697086434808146860e-02
1.031031031031031109e+00 5.991482830327386939e-03 9.554974080190367300e-03 -1.272529017168299963e-02 1.514292106184082602e-02 -1.718433223260135492e-02 1.840122094621355134e-02 -1.772786587777195472e-02
1.041041041041041115e+00 6.295994918042658456e-03 1.002647794989309366e-02 -1.333577293395306514e-02 1.585153453360071615e-02 -1.797127152309655265e-02 1.922819399381851466e-02 -1.851262882036731894e-02
1.051051051051051122e+00 6.614078569461366748e-03 1.051813915994272326e-02 -1.397130870660675747e-02 1.658816999585914845e-02 -1.878831897247834268e-02 2.008589053138711000e-02 -1.932585251081419403e-02
1.061061061061061128e+00 6.946231323616342684e-03 1.103064699403563838e-02 -1.463269405497296359e-02 1.735365785500114083e-02 -1.963630904255566148e-02 2.097510973312485469e-02 -2.016823750758028541e-02
1.071071071071071135e+00 7.292963299572482669e-03 1.156470531415391620e-02 -1.532073890027970189e-02 1.814883884364722894e-02 -2.051608304032692329e-02 2.189665402255628820e-02 -2.104048461300480830e-02
1.081081081081081141e+00 7.654797227356529080e-03 1.212103240699133506e-02 -1.603626611477521058e-02 1.897456337605174514e-02 -2.142848826129589712e-02 2.285132806369431432e-02 -2.194329384502653052e-02
1.091091091091091148e+00 8.032268462294597094e-03 1.270036080083613954e-02 -1.678011107617483066e-02 1.983169085575536839e-02 -2.237437708055458122e-02 2.383993769892897921e-02 -2.287736336012148250e-02
1.101101101101101154e+00 8.425924981914755668e-03 1.330343705179100680e-02 -1.755312118036234104e-02 2.072108893453155493e-02 -2.335460599090649625e-02 2.486328883327185504e-02 -2.384338832734654579e-02
1.111111111111111160e+00 8.836327364612952401e-03 1.393102149830013209e-02 -1.835615531125467728e-02 2.164363272176868941e-02 -2.437003458750831852e-02 2.592218626469090445e-02 -2.484205975351626294e-02
1.121121121121121167e+00 9.264048749305961450e-03 1.458388798295615942e-02 -1.919008326685595761e-02 2.260020394353457959e-02 -2.542152449851143442e-02 2.701743246040625573e-02 -2.587406325966959061e-02
1.131131131131131173e+00 9.709674775241733391e-03 1.526282354056121213e-02 -2.005578514054759745e-02 2.359169005058453505e-02 -2.650993826134801293e-02 2.814982627913382648e-02 -2.694007780912533942e-02
1.141141141141141180e+00 1.017380350119680664e-02 1.596862805145590064e-02 -2.095415065667730753e-02 2.461898327470781259e-02 -2.763613814437737223e-02 2.932016163939142953e-02 -2.804077438750758947e-02
1.151151151151151186e+00 1.065704530326677668e-02 1.670211385917570387e-02 -2.188607845965259355e-02 2.568297963287860877e-02 -2.880098491379734157e-02 3.052922613413545927e-02 -2.917681463531071259e-02
1.161161161161161193e+00 1.116002275046247202e-02 1.746410535152359902e-02 -2.285247535575392688e-02 2.678457787879623755e-02 -3.000533654573219952e-02 3.177779959211418648e-02 -3.034884943368566096e-02
1.171171171171171199e+00 1.168337045735964863e-02 1.825543850417789965e-02 -2.385425550696937055e-02 2.792467840147881686e-02 -3.125004688368880623e-02 3.306665258649299499e-02 -3.155751744431187916e-02
1.181181181181181206e+00 1.222773491308733890e-02 1.907696038600158878e-02 -2.489233957627540184e-02 2.910418207070742530e-02 -3.253596424156700306e-02 3.439654489145249627e-02 -3.280344360431738937e-02
1.191191191191191212e+00 1.279377428587545606e-02 1.992952862529280555e-02 -2.596765382377671377e-02 3.032398902921244407e-02 -3.386392995266167272e-02 3.576822388762393445e-02 -3.408723757744321764e-02
1.201201201201201219e+00 1.338215820247965100e-02 2.081401083620597336e-02 -2.708112915330389975e-02 3.158499743163335760e-02 -3.523477686515455454e-02 3.718242291738796390e-02 -3.540949216271314925e-02
1.211211211211211225e+00 1.399356750181580608e-02 2.173128400471273369e-02 -2.823370010910294589e-02 3.288810213039400354e-02 -3.664932778484056991e-02 3.863985959122986230e-02 -3.677078166213032517e-02
1.221221221221221231e+00 1.462869396213332257e-02 2.268223383346208710e-02 -2.942630382238016484e-02 3.423419330879615835e-02 -3.810839386588921185e-02 4.014123404652383820e-02 -3.817166020902271195e-02
1.231231231231231238e+00 1.528824000109759926e-02 2.366775404502800134e-02 -3.065987890757361500e-02 3.562415506171668494e-02 -3.961277295068413307e-02 4.168722716028865766e-02 -3.961266005885411001e-02
1.241241241241241244e+00 1.597291834819649856e-02 2.468874564302468017e-02 -3.193536430828646661e-02 3.705886392449851685e-02 -4.116324785993231983e-02 4.327849871765127032e-02 -4.109428984450903821e-02
1.251251251251251251e+00 1.668345168891664440e-02 2.574611613073741340e-02 -3.325369809300240953e-02 3.853918735073930124e-02 -4.276058463437602819e-02 4.491568553793968271e-02 -4.261703279820424489e-02
1.261261261261261257e+00 1.742057228016639578e-02 2.684077868690386282e-02 -3.461581620076983890e-02 4.006598213984003537e-02 -4.440553072966063608e-02 4.659939956048202853e-02 -4.418134494239072535e-02
1.271271271271271264e+00 1.818502153648307584e-02 2.797365129843463333e-02 -3.602265113718822187e-02 4.164009281532657369e-02 -4.609881316604552692e-02 4.833022589241640909e-02 -4.578765325212175857e-02
1.281281281281281270e+00 1.897754958657267912e-02 2.914565584991921088e-02 -3.747513062113477789e-02 4.326234995512034942e-02 -4.784113663487163381e-02 5.010872082101344716e-02 -4.743635379165219573e-02
1.291291291291291277e+00 1.979891479979231650e-02 3.035771716986470498e-02 -3.897417618288630259e-02 4.493356847513460539e-02 -4.963318156386003349e-02 5.193540979315586920e-02 -4.912780982812452180e-02
1.301301301301301283e+00 2.064988328228071351e-02 3.161076203368871212e-02 -4.052070171429558026e-02 4.665454586765725720e-02 -5.147560214351312030e-02 5.381078536487030745e-02 -5.086234992538928024e-02
1.311311311311311290e+00 2.153122834243433037e-02 3.290571812362538817e-02 -4.211561197195615863e-02 4.842606039625076131e-02 -5.336902431706263411e-02 5.573530512397945058e-02 -5.264026602124540627e-02
1.321321321321321296e+00 2.244372992550794019e-02 3.424351294577133303e-02 -4.375980103432608459e-02 5.024886924899187729e-02 -5.531404373664409319e-02 5.770938958911821237e-02 -5.446181149147835687e-02
1.331331331331331302e+00 2.338817401719102060e-02 3.562507270462432485e-02 -4.545415071402345020e-02 5.212370665211173842e-02 -5.731122368849647652e-02 5.973342008859181679e-02 -5.632719920430281219e-02
1.341341341341341309e+00 2.436535201605592726e-02 3.705132113558896878e-02 -4.719952892659753929e-02 5.405128194621749288e-02 -5.936109299025843500e-02 6.180773662270439006e-02 -5.823659956898517148e-02
1.351351351351351315e+00 2.537606007483929338e-02 3.852317829601017291e-02 -4.899678801725847882e-02 5.603227762753985874e-02 -6.146414386356277570e-02 6.393263571340991602e-02 -6.019013858257867694e-02
1.361361361361361322e+00 2.642109841062748737e-02 4.004155931545966968e-02 -5.084676304721286177e-02 5.806734735671234549e-02 -6.362082978536710842e-02 6.610836824530595679e-02 -6.218789587887892795e-02
1.371371371371371328e+00 2.750127058403085967e-02 4.160737310603991601e-02 -5.275027004136462194e-02 6.015711393788508027e-02 -6.583156332160140789e-02 6.833513730217265214e-02 -6.422990278384207996e-02
1.381381381381381335e+00 2.861738274752271410e-02 4.322152103371443982e-02 -5.470810419940541625e-02 6.230216727106700075e-02 -6.809671394693864177e-02 7.061309600346427073e-02 -6.631614038189675986e-02
1.391391391391391341e+00 2.977024286324900931e-02 4.488489555169807022e-02 -5.672103807237161011e-02 6.450306228086140348e-02 -7.041660585465914224e-02 7.294234534527152536e-02 -6.844653759769367407e-02
1.401401401401401348e+00 3.096065989061889956e-02 4.659837879709141650e-02 -5.878981970696241927e-02 6.676031682484295793e-02 -7.279151576077923236e-02 7.532293205054718666e-02 -7.062096929802826051e-02
